Date,MaxTemp,MinTemp,sunshine_duration,Rainfall,precipitation_probability_max,wind_speed_10m_max,Evapotranspiration,SoilMoisture_NASA,GW_Extraction_Rate,GW_Availability,Land_Forest_Cover,Land_BuiltUp_Area,Land_Fallow,SoilMoisture_Actual,AvgTemp
2021-10-27,29.5,23.0,37119.91,0.0,0,16.6,4.89,,100.7695183,2414.96,0.68,62.59,5.44,,26.25
2021-10-28,29.1,22.6,36927.05,0.0,0,11.9,4.89,,100.7695183,2414.96,0.68,62.59,5.44,,25.85
2021-10-29,29.9,23.2,36866.89,0.0,0,11.6,4.12,,100.7695183,2414.96,0.68,62.59,5.44,,26.549999999999997
2021-10-30,29.6,23.4,36807.21,0.0,0,15.7,4.94,,100.7695183,2414.96,0.68,62.59,5.44,,26.5
2021-10-31,30.1,23.2,36494.17,0.0,0,12.0,5.02,,100.7695183,2414.96,0.68,62.59,5.44,,26.65
2021-11-01,30.0,22.3,36313.04,0.0,0,13.9,5.31,,100.7695183,2414.96,0.68,62.59,5.44,,26.15
2021-11-02,29.4,22.0,36107.69,0.0,0,14.3,5.39,,100.7695183,2414.96,0.68,62.59,5.44,,25.7
2021-11-03,29.7,22.5,35709.79,0.0,0,11.5,4.64,,100.7695183,2414.96,0.68,62.59,5.44,,26.1
2021-11-04,29.3,22.8,35821.07,0.0,0,9.1,4.08,,100.7695183,2414.96,0.68,62.59,5.44,,26.05
2021-11-05,28.7,22.4,34861.7,0.0,0,10.4,4.21,,100.7695183,2414.96,0.68,62.59,5.44,,25.549999999999997
2021-11-06,29.8,22.9,35658.25,0.0,0,18.7,5.25,,100.7695183,2414.96,0.68,62.59,5.44,,26.35
2021-11-07,29.8,22.7,35393.21,0.0,0,12.3,4.84,,100.7695183,2414.96,0.68,62.59,5.44,,26.25
2021-11-08,29.9,23.0,35267.46,0.0,0,14.4,4.66,,100.7695183,2414.96,0.68,62.59,5.44,,26.45
2021-11-09,29.2,22.5,35010.97,0.0,0,13.4,4.78,,100.7695183,2414.96,0.68,62.59,5.44,,25.85
2021-11-10,29.7,22.5,35243.51,0.0,0,12.5,3.92,,100.7695183,2414.96,0.68,62.59,5.44,,26.1
2021-11-11,29.2,21.9,34752.28,0.0,0,12.0,3.94,,100.7695183,2414.96,0.68,62.59,5.44,,25.549999999999997
2021-11-12,28.8,22.1,34874.0,0.0,0,15.2,4.2,,100.7695183,2414.96,0.68,62.59,5.44,,25.450000000000003
2021-11-13,27.9,21.6,34631.34,0.0,0,11.8,4.04,,100.7695183,2414.96,0.68,62.59,5.44,,24.75
2021-11-14,27.7,21.1,34723.86,0.0,0,8.1,3.66,,100.7695183,2414.96,0.68,62.59,5.44,,24.4
2021-11-15,26.9,21.1,34388.73,0.0,0,10.4,3.78,,100.7695183,2414.96,0.68,62.59,5.44,,24.0
2021-11-16,26.6,20.5,34256.04,0.0,0,10.2,3.61,,100.7695183,2414.96,0.68,62.59,5.44,,23.55
2021-11-17,25.7,20.2,34156.35,0.0,0,8.2,3.7,,100.7695183,2414.96,0.68,62.59,5.44,,22.95
2021-11-18,26.5,20.1,34027.29,0.0,0,5.3,3.2,,100.7695183,2414.96,0.68,62.59,5.44,,23.3
2021-11-19,26.5,20.1,33934.86,0.0,0,5.7,3.32,,100.7695183,2414.96,0.68,62.59,5.44,,23.3
2021-11-20,27.2,21.2,33601.89,0.0,0,6.4,2.92,,100.7695183,2414.96,0.68,62.59,5.44,,24.2
2021-11-21,28.0,20.8,33846.8,0.0,0,14.1,4.73,,100.7695183,2414.96,0.68,62.59,5.44,,24.4
2021-11-22,27.5,19.4,33845.73,0.0,0,18.8,5.65,,100.7695183,2414.96,0.68,62.59,5.44,,23.45
2021-11-23,26.8,19.2,33647.41,0.0,0,10.7,4.58,,100.7695183,2414.96,0.68,62.59,5.44,,23.0
2021-11-24,26.5,19.8,33528.79,0.0,0,8.2,3.9,,100.7695183,2414.96,0.68,62.59,5.44,,23.15
2021-11-25,26.1,19.1,33460.59,0.0,0,8.4,3.59,,100.7695183,2414.96,0.68,62.59,5.44,,22.6
2021-11-26,26.2,20.2,33464.93,0.0,0,6.3,3.01,,100.7695183,2414.96,0.68,62.59,5.44,,23.2
2021-11-27,25.9,19.5,33349.93,0.0,0,9.8,3.83,,100.7695183,2414.96,0.68,62.59,5.44,,22.7
2021-11-28,26.0,19.4,33321.38,0.0,0,9.5,3.36,,100.7695183,2414.96,0.68,62.59,5.44,,22.7
2021-11-29,26.2,19.3,33475.38,0.0,0,12.8,3.91,,100.7695183,2414.96,0.68,62.59,5.44,,22.75
2021-11-30,25.6,18.3,33596.25,0.0,0,11.5,4.2,,100.7695183,2414.96,0.68,62.59,5.44,,21.950000000000003
2021-12-01,24.2,19.7,31419.97,0.0,0,10.8,2.86,,100.7695183,2414.96,0.68,62.59,5.44,,21.95
2021-12-02,22.0,19.8,11647.89,0.0,0,10.5,2.2,,100.7695183,2414.96,0.68,62.59,5.44,,20.9
2021-12-03,23.1,19.2,19278.92,0.0,0,6.4,1.98,,100.7695183,2414.96,0.68,62.59,5.44,,21.15
2021-12-04,25.4,18.7,33208.27,0.0,0,5.5,2.74,,100.7695183,2414.96,0.68,62.59,5.44,,22.049999999999997
2021-12-05,25.3,19.5,30372.37,0.0,0,10.0,3.02,,100.7695183,2414.96,0.68,62.59,5.44,,22.4
2021-12-06,25.3,19.8,32720.37,0.0,0,12.1,3.28,,100.7695183,2414.96,0.68,62.59,5.44,,22.55
2021-12-07,24.5,18.0,33331.88,0.0,0,12.0,3.88,,100.7695183,2414.96,0.68,62.59,5.44,,21.25
2021-12-08,23.7,17.5,33453.64,0.0,0,8.7,3.38,,100.7695183,2414.96,0.68,62.59,5.44,,20.6
2021-12-09,23.4,17.5,33456.25,0.0,0,6.9,2.83,,100.7695183,2414.96,0.68,62.59,5.44,,20.45
2021-12-10,23.5,17.4,33459.03,0.0,0,10.3,3.13,,100.7695183,2414.96,0.68,62.59,5.44,,20.45
2021-12-11,23.0,16.6,33583.25,0.0,0,8.1,3.29,,100.7695183,2414.96,0.68,62.59,5.44,,19.8
2021-12-12,21.9,16.8,33581.92,0.0,0,6.5,2.61,,100.7695183,2414.96,0.68,62.59,5.44,,19.35
2021-12-13,20.7,15.9,33424.44,0.0,0,8.2,2.92,,100.7695183,2414.96,0.68,62.59,5.44,,18.3
2021-12-14,21.5,15.2,33390.56,0.0,0,7.1,2.68,,100.7695183,2414.96,0.68,62.59,5.44,,18.35
2021-12-15,21.7,14.9,33606.02,0.0,0,8.8,3.36,,100.7695183,2414.96,0.68,62.59,5.44,,18.3
2021-12-16,21.9,14.7,33450.71,0.0,0,14.5,3.5,,100.7695183,2414.96,0.68,62.59,5.44,,18.299999999999997
2021-12-17,19.3,13.6,33546.26,0.0,0,19.2,4.74,,100.7695183,2414.96,0.68,62.59,5.44,,16.45
2021-12-18,19.8,12.1,33644.64,0.0,0,18.8,4.43,,100.7695183,2414.96,0.68,62.59,5.44,,15.95
2021-12-19,19.6,10.9,33746.09,0.0,0,14.6,4.42,,100.7695183,2414.96,0.68,62.59,5.44,,15.25
2021-12-20,19.9,11.9,33592.56,0.0,0,9.8,3.6,,100.7695183,2414.96,0.68,62.59,5.44,,15.899999999999999
2021-12-21,20.9,13.3,33437.83,0.0,0,5.6,2.86,,100.7695183,2414.96,0.68,62.59,5.44,,17.1
2021-12-22,22.0,14.2,33676.11,0.0,0,5.6,2.66,,100.7695183,2414.96,0.68,62.59,5.44,,18.1
2021-12-23,22.7,15.6,33389.67,0.0,0,10.5,3.27,,100.7695183,2414.96,0.68,62.59,5.44,,19.15
2021-12-24,22.5,15.4,33501.13,0.0,0,8.2,3.13,,100.7695183,2414.96,0.68,62.59,5.44,,18.95
2021-12-25,22.4,15.3,33616.28,0.0,0,6.2,2.66,,100.7695183,2414.96,0.68,62.59,5.44,,18.85
2021-12-26,20.6,16.2,25120.83,0.85,0,11.9,2.26,,100.7695183,2414.96,0.68,62.59,5.44,,18.4
2021-12-27,20.9,14.5,33858.0,0.95,0,13.5,2.33,,100.7695183,2414.96,0.68,62.59,5.44,,17.7
2021-12-28,18.4,14.8,21431.03,1.8,0,15.2,1.9,,100.7695183,2414.96,0.68,62.59,5.44,,16.6
2021-12-29,20.6,13.8,34115.33,0.0,0,11.2,2.71,,100.7695183,2414.96,0.68,62.59,5.44,,17.200000000000003
2021-12-30,18.2,12.6,34153.73,0.0,0,7.4,2.47,,100.7695183,2414.96,0.68,62.59,5.44,,15.399999999999999
2021-12-31,18.8,11.7,34177.5,0.0,0,8.5,2.93,,100.7695183,2414.96,0.68,62.59,5.44,,15.25
2022-01-01,19.9,12.4,34203.75,0.0,0,6.5,2.71,,100.7695183,2414.96,0.68,62.59,5.44,,16.15
2022-01-02,20.6,13.1,34232.48,0.0,0,7.4,2.74,,100.7695183,2414.96,0.68,62.59,5.44,,16.85
2022-01-03,21.7,13.3,34263.8,0.0,0,7.8,3.14,,100.7695183,2414.96,0.68,62.59,5.44,,17.5
2022-01-04,22.5,14.7,34242.21,0.0,0,8.2,2.64,,100.7695183,2414.96,0.68,62.59,5.44,,18.6
2022-01-05,19.3,14.9,4972.56,1.0,0,16.8,1.53,,100.7695183,2414.96,0.68,62.59,5.44,,17.1
2022-01-06,19.4,12.9,22394.11,3.6,0,18.4,1.96,,100.7695183,2414.96,0.68,62.59,5.44,,16.15
2022-01-07,22.2,14.7,33182.84,0.15,0,19.5,2.64,,100.7695183,2414.96,0.68,62.59,5.44,,18.45
2022-01-08,18.0,15.5,3516.83,2.05,0,19.7,0.69,,100.7695183,2414.96,0.68,62.59,5.44,,16.75
2022-01-09,17.6,14.1,13957.01,0.9,0,15.1,0.98,,100.7695183,2414.96,0.68,62.59,5.44,,15.850000000000001
2022-01-10,18.8,11.3,34561.5,0.0,0,10.8,2.47,,100.7695183,2414.96,0.68,62.59,5.44,,15.05
2022-01-11,18.9,11.5,34613.97,0.0,0,11.1,2.63,,100.7695183,2414.96,0.68,62.59,5.44,,15.2
2022-01-12,18.9,11.5,34668.64,0.0,0,8.8,2.53,,100.7695183,2414.96,0.68,62.59,5.44,,15.2
2022-01-13,18.9,12.4,34725.4,0.0,0,5.6,2.27,,100.7695183,2414.96,0.68,62.59,5.44,,15.649999999999999
2022-01-14,18.2,11.3,34784.18,0.0,0,7.1,2.36,,100.7695183,2414.96,0.68,62.59,5.44,,14.75
2022-01-15,18.8,10.4,34844.85,0.0,0,7.6,2.42,,100.7695183,2414.96,0.68,62.59,5.44,,14.600000000000001
2022-01-16,19.5,10.8,34907.34,0.0,0,10.3,2.96,,100.7695183,2414.96,0.68,62.59,5.44,,15.15
2022-01-17,18.6,11.0,34971.55,0.0,0,7.4,2.27,,100.7695183,2414.96,0.68,62.59,5.44,,14.8
2022-01-18,19.2,10.5,35037.38,0.0,0,14.2,3.1,,100.7695183,2414.96,0.68,62.59,5.44,,14.85
2022-01-19,20.1,10.9,31757.72,0.0,0,11.7,2.95,,100.7695183,2414.96,0.68,62.59,5.44,,15.5
2022-01-20,21.0,12.5,35173.57,0.0,0,6.6,2.58,,100.7695183,2414.96,0.68,62.59,5.44,,16.75
2022-01-21,20.6,12.3,35243.74,0.0,0,9.8,2.78,,100.7695183,2414.96,0.68,62.59,5.44,,16.450000000000003
2022-01-22,15.8,12.3,18746.41,7.3,0,25.1,1.71,,100.7695183,2414.96,0.68,62.59,5.44,,14.05
2022-01-23,17.1,11.5,28270.33,1.45,0,19.1,1.52,,100.7695183,2414.96,0.68,62.59,5.44,,14.3
2022-01-24,18.0,10.7,35462.75,0.0,0,6.5,2.39,,100.7695183,2414.96,0.68,62.59,5.44,,14.35
2022-01-25,17.4,10.3,35539.73,0.0,0,12.9,2.57,,100.7695183,2414.96,0.68,62.59,5.44,,13.85
2022-01-26,17.4,10.1,35590.77,0.0,0,16.3,2.62,,100.7695183,2414.96,0.68,62.59,5.44,,13.75
2022-01-27,18.6,10.3,35618.93,0.0,0,15.3,3.05,,100.7695183,2414.96,0.68,62.59,5.44,,14.450000000000001
2022-01-28,19.1,9.7,35648.72,0.0,0,17.7,3.63,,100.7695183,2414.96,0.68,62.59,5.44,,14.4
2022-01-29,20.6,10.9,35680.08,0.0,0,13.8,3.26,,100.7695183,2414.96,0.68,62.59,5.44,,15.75
2022-01-30,22.7,11.8,35712.95,0.0,0,19.0,3.96,,100.7695183,2414.96,0.68,62.59,5.44,,17.25
2022-01-31,23.3,12.8,35747.27,0.0,0,9.4,3.32,,100.7695183,2414.96,0.68,62.59,5.44,,18.05
2022-02-01,23.2,13.6,35782.98,0.0,0,16.0,3.5,,100.7695183,2414.96,0.68,62.59,5.44,,18.4
2022-02-02,22.6,12.1,35820.01,0.0,0,12.8,3.4,,100.7695183,2414.96,0.68,62.59,5.44,,17.35
2022-02-03,17.5,12.1,35858.31,0.95,0,24.4,2.58,,100.7695183,2414.96,0.68,62.59,5.44,,14.8
2022-02-04,16.7,11.8,34844.87,1.7,0,15.7,1.81,,100.7695183,2414.96,0.68,62.59,5.44,,14.25
2022-02-05,19.4,10.3,35938.52,0.0,0,11.5,2.82,,100.7695183,2414.96,0.68,62.59,5.44,,14.85
2022-02-06,21.9,11.4,36011.32,0.0,0,9.0,3.05,,100.7695183,2414.96,0.68,62.59,5.44,,16.65
2022-02-07,24.0,13.2,36000.0,0.0,0,8.4,3.34,,100.7695183,2414.96,0.68,62.59,5.44,,18.6
2022-02-08,24.8,14.7,36023.25,0.05,0,7.3,3.22,,100.7695183,2414.96,0.68,62.59,5.44,,19.75
2022-02-09,18.5,13.2,25758.93,13.8,0,16.3,2.12,,100.7695183,2414.96,0.68,62.59,5.44,,15.85
2022-02-10,21.2,12.2,36082.4,0.0,0,17.1,3.35,,100.7695183,2414.96,0.68,62.59,5.44,,16.7
2022-02-11,21.7,11.6,36152.02,0.0,0,18.8,4.19,,100.7695183,2414.96,0.68,62.59,5.44,,16.65
2022-02-12,22.9,11.6,36151.35,0.0,0,14.3,4.24,,100.7695183,2414.96,0.68,62.59,5.44,,17.25
2022-02-13,23.9,13.1,36149.97,0.0,0,6.3,3.4,,100.7695183,2414.96,0.68,62.59,5.44,,18.5
2022-02-14,24.2,13.7,36147.92,0.0,0,7.9,3.55,,100.7695183,2414.96,0.68,62.59,5.44,,18.95
2022-02-15,25.4,14.2,36145.24,0.0,0,7.1,3.82,,100.7695183,2414.96,0.68,62.59,5.44,,19.799999999999997
2022-02-16,25.7,15.0,36228.07,0.0,0,15.9,3.93,,100.7695183,2414.96,0.68,62.59,5.44,,20.35
2022-02-17,26.3,14.9,36315.16,0.0,0,13.8,4.53,,100.7695183,2414.96,0.68,62.59,5.44,,20.6
2022-02-18,26.8,15.6,36224.65,0.0,0,13.8,4.27,,100.7695183,2414.96,0.68,62.59,5.44,,21.2
2022-02-19,25.6,15.3,36436.52,0.0,0,16.4,4.66,,100.7695183,2414.96,0.68,62.59,5.44,,20.450000000000003
2022-02-20,24.9,14.5,36409.39,0.0,0,19.7,5.44,,100.7695183,2414.96,0.68,62.59,5.44,,19.7
2022-02-21,25.2,13.7,36525.5,0.0,0,11.6,4.43,,100.7695183,2414.96,0.68,62.59,5.44,,19.45
2022-02-22,26.6,15.2,36589.19,0.0,0,25.3,5.6,,100.7695183,2414.96,0.68,62.59,5.44,,20.9
2022-02-23,24.8,16.0,36514.64,0.0,0,25.0,5.03,,100.7695183,2414.96,0.68,62.59,5.44,,20.4
2022-02-24,26.0,15.6,36582.54,0.0,0,12.5,3.49,,100.7695183,2414.96,0.68,62.59,5.44,,20.8
2022-02-25,27.1,16.5,36576.79,0.0,0,17.3,4.57,,100.7695183,2414.96,0.68,62.59,5.44,,21.8
2022-02-26,25.0,15.2,36758.83,0.45,0,22.8,4.73,,100.7695183,2414.96,0.68,62.59,5.44,,20.1
2022-02-27,25.6,14.7,36971.64,0.0,0,14.9,4.7,,100.7695183,2414.96,0.68,62.59,5.44,,20.15
2022-02-28,25.5,13.6,37148.2,0.0,0,12.6,4.99,,100.7695183,2414.96,0.68,62.59,5.44,,19.55
2022-03-01,26.6,15.2,37131.81,0.0,0,12.7,4.85,,100.7695183,2414.96,0.68,62.59,5.44,,20.9
2022-03-02,27.4,16.2,37360.23,0.0,0,12.2,4.72,,100.7695183,2414.96,0.68,62.59,5.44,,21.799999999999997
2022-03-03,28.6,17.1,37249.52,0.0,0,9.4,4.73,,100.7695183,2414.96,0.68,62.59,5.44,,22.85
2022-03-04,27.2,17.8,37583.07,0.0,0,15.4,5.15,,100.7695183,2414.96,0.68,62.59,5.44,,22.5
2022-03-05,27.7,16.1,37691.56,0.0,0,16.0,5.52,,100.7695183,2414.96,0.68,62.59,5.44,,21.9
2022-03-06,28.7,18.1,37341.48,0.0,0,8.4,4.37,,100.7695183,2414.96,0.68,62.59,5.44,,23.4
2022-03-07,30.4,19.6,37940.84,0.0,0,9.7,4.76,,100.7695183,2414.96,0.68,62.59,5.44,,25.0
2022-03-08,31.7,19.5,38281.02,0.0,0,12.5,5.44,,100.7695183,2414.96,0.68,62.59,5.44,,25.6
2022-03-09,32.0,20.0,38291.77,0.0,0,13.3,5.98,,100.7695183,2414.96,0.68,62.59,5.44,,26.0
2022-03-10,31.1,20.2,38300.75,0.0,0,13.7,5.9,,100.7695183,2414.96,0.68,62.59,5.44,,25.65
2022-03-11,32.2,20.3,39039.39,0.0,0,15.0,6.43,,100.7695183,2414.96,0.68,62.59,5.44,,26.25
2022-03-12,32.8,19.7,39298.32,0.0,0,15.0,6.33,,100.7695183,2414.96,0.68,62.59,5.44,,26.25
2022-03-13,33.8,21.8,39193.23,0.0,0,10.9,5.89,,100.7695183,2414.96,0.68,62.59,5.44,,27.799999999999997
2022-03-14,35.2,23.2,39333.75,0.0,0,11.8,5.48,,100.7695183,2414.96,0.68,62.59,5.44,,29.200000000000003
2022-03-15,38.0,24.1,39476.81,0.0,0,11.6,5.99,,100.7695183,2414.96,0.68,62.59,5.44,,31.05
2022-03-16,39.6,24.0,40142.51,0.0,0,22.2,7.96,,100.7695183,2414.96,0.68,62.59,5.44,,31.8
2022-03-17,37.0,24.7,40164.11,0.0,0,15.5,6.69,,100.7695183,2414.96,0.68,62.59,5.44,,30.85
2022-03-18,37.2,24.5,40449.92,0.0,0,14.5,6.61,,100.7695183,2414.96,0.68,62.59,5.44,,30.85
2022-03-19,37.7,25.1,40733.71,0.0,0,10.2,6.64,,100.7695183,2414.96,0.68,62.59,5.44,,31.400000000000002
2022-03-20,38.8,25.6,40810.66,0.0,0,7.9,6.16,,100.7695183,2414.96,0.68,62.59,5.44,,32.2
2022-03-21,37.7,26.5,40984.36,0.0,0,7.9,5.96,,100.7695183,2414.96,0.68,62.59,5.44,,32.1
2022-03-22,37.8,25.4,41087.51,0.0,0,19.8,8.73,,100.7695183,2414.96,0.68,62.59,5.44,,31.599999999999998
2022-03-23,37.8,24.8,41190.0,0.0,0,19.4,7.9,,100.7695183,2414.96,0.68,62.59,5.44,,31.299999999999997
2022-03-24,37.1,26.4,41291.77,0.0,0,18.7,7.21,,100.7695183,2414.96,0.68,62.59,5.44,,31.75
2022-03-25,37.1,25.5,41393.27,0.0,0,15.6,7.76,,100.7695183,2414.96,0.68,62.59,5.44,,31.3
2022-03-26,37.5,24.7,41495.0,0.0,0,23.8,8.98,,100.7695183,2414.96,0.68,62.59,5.44,,31.1
2022-03-27,38.9,25.1,41596.87,0.0,0,16.6,8.6,,100.7695183,2414.96,0.68,62.59,5.44,,32.0
2022-03-28,40.0,26.7,41698.8,0.0,0,15.2,7.31,,100.7695183,2414.96,0.68,62.59,5.44,,33.35
2022-03-29,41.0,27.4,41800.75,0.0,0,14.6,7.41,,100.7695183,2414.96,0.68,62.59,5.44,,34.2
2022-03-30,40.3,27.7,41902.64,0.0,0,6.1,6.05,,100.7695183,2414.96,0.68,62.59,5.44,,34.0
2022-03-31,40.6,27.9,42004.42,0.0,0,13.0,8.03,,100.7695183,2414.96,0.68,62.59,5.44,,34.25
2022-04-01,39.2,27.1,42106.0,0.0,0,17.7,8.39,,100.7695183,2414.96,0.68,62.59,5.44,,33.150000000000006
2022-04-02,39.3,26.4,42207.34,0.0,0,8.7,6.69,,100.7695183,2414.96,0.68,62.59,5.44,,32.849999999999994
2022-04-03,40.4,27.1,42308.35,0.0,0,11.8,8.06,,100.7695183,2414.96,0.68,62.59,5.44,,33.75
2022-04-04,39.3,27.7,42408.99,0.0,0,15.2,7.94,,100.7695183,2414.96,0.68,62.59,5.44,,33.5
2022-04-05,39.8,27.3,42496.18,0.0,0,14.8,8.07,,100.7695183,2414.96,0.68,62.59,5.44,,33.55
2022-04-06,40.1,28.3,42528.38,0.0,0,15.0,8.13,,100.7695183,2414.96,0.68,62.59,5.44,,34.2
2022-04-07,40.8,29.0,42560.59,0.0,0,15.9,8.0,,100.7695183,2414.96,0.68,62.59,5.44,,34.9
2022-04-08,41.7,29.7,42592.82,0.0,0,12.4,7.6,,100.7695183,2414.96,0.68,62.59,5.44,,35.7
2022-04-09,42.7,30.4,42625.1,0.0,0,13.5,7.08,,100.7695183,2414.96,0.68,62.59,5.44,,36.55
2022-04-10,42.3,31.0,42657.44,0.0,0,16.1,8.54,,100.7695183,2414.96,0.68,62.59,5.44,,36.65
2022-04-11,42.4,31.4,42689.86,0.0,0,13.8,8.7,,100.7695183,2414.96,0.68,62.59,5.44,,36.9
2022-04-12,39.8,32.4,42722.39,0.0,0,10.1,6.65,,100.7695183,2414.96,0.68,62.59,5.44,,36.099999999999994
2022-04-13,40.6,31.0,42755.02,0.0,0,18.5,8.47,,100.7695183,2414.96,0.68,62.59,5.44,,35.8
2022-04-14,40.2,30.4,42787.71,0.0,0,19.6,9.15,,100.7695183,2414.96,0.68,62.59,5.44,,35.3
2022-04-15,39.8,30.8,42844.46,0.0,0,20.1,8.91,,100.7695183,2414.96,0.68,62.59,5.44,,35.3
2022-04-16,40.7,30.0,42871.92,0.0,0,20.1,8.59,,100.7695183,2414.96,0.68,62.59,5.44,,35.35
2022-04-17,41.5,30.5,42898.5,0.0,0,14.0,8.03,,100.7695183,2414.96,0.68,62.59,5.44,,36.0
2022-04-18,42.3,31.2,42924.32,0.0,0,15.1,8.16,,100.7695183,2414.96,0.68,62.59,5.44,,36.75
2022-04-19,42.3,32.4,43023.22,0.0,0,23.3,9.84,,100.7695183,2414.96,0.68,62.59,5.44,,37.349999999999994
2022-04-20,41.8,31.9,43128.48,0.0,0,20.9,10.13,,100.7695183,2414.96,0.68,62.59,5.44,,36.849999999999994
2022-04-21,37.7,33.1,39660.66,0.05,0,22.9,6.75,,100.7695183,2414.96,0.68,62.59,5.44,,35.400000000000006
2022-04-22,38.8,29.1,43188.89,0.05,0,21.3,7.97,,100.7695183,2414.96,0.68,62.59,5.44,,33.95
2022-04-23,39.8,30.7,43304.93,0.0,0,15.9,8.12,,100.7695183,2414.96,0.68,62.59,5.44,,35.25
2022-04-24,40.5,30.8,43426.18,0.0,0,23.1,9.95,,100.7695183,2414.96,0.68,62.59,5.44,,35.65
2022-04-25,40.9,31.2,43367.11,0.0,0,18.9,9.54,,100.7695183,2414.96,0.68,62.59,5.44,,36.05
2022-04-26,41.4,31.9,43587.87,0.0,0,16.4,8.65,,100.7695183,2414.96,0.68,62.59,5.44,,36.65
2022-04-27,42.4,32.4,43605.88,0.0,0,18.0,8.67,,100.7695183,2414.96,0.68,62.59,5.44,,37.4
2022-04-28,43.6,33.5,43706.96,0.0,0,14.1,8.87,,100.7695183,2414.96,0.68,62.59,5.44,,38.55
2022-04-29,43.9,34.0,43606.79,0.0,0,21.6,10.42,,100.7695183,2414.96,0.68,62.59,5.44,,38.95
2022-04-30,43.9,34.5,43711.2,0.0,0,10.7,8.18,,100.7695183,2414.96,0.68,62.59,5.44,,39.2
2022-05-01,42.6,33.6,43819.36,0.0,0,19.4,10.5,,100.7695183,2414.96,0.68,62.59,5.44,,38.1
2022-05-02,43.0,31.2,43822.02,0.0,0,19.6,10.06,,100.7695183,2414.96,0.68,62.59,5.44,,37.1
2022-05-03,41.7,32.1,43824.1,0.0,0,20.5,8.31,,100.7695183,2414.96,0.68,62.59,5.44,,36.900000000000006
2022-05-04,40.9,32.1,37019.73,0.05,0,24.5,9.41,,100.7695183,2414.96,0.68,62.59,5.44,,36.5
2022-05-05,38.9,30.7,43941.42,0.0,0,16.4,7.79,,100.7695183,2414.96,0.68,62.59,5.44,,34.8
2022-05-06,39.9,32.6,43272.79,0.05,0,13.7,7.3,,100.7695183,2414.96,0.68,62.59,5.44,,36.25
2022-05-07,41.5,33.0,44181.76,0.0,0,20.7,8.45,,100.7695183,2414.96,0.68,62.59,5.44,,37.25
2022-05-08,41.3,32.7,44306.09,0.0,0,11.7,8.72,,100.7695183,2414.96,0.68,62.59,5.44,,37.0
2022-05-09,41.7,32.1,44312.02,0.0,0,16.4,9.83,,100.7695183,2414.96,0.68,62.59,5.44,,36.900000000000006
2022-05-10,40.9,32.3,44317.43,0.0,0,19.2,9.7,,100.7695183,2414.96,0.68,62.59,5.44,,36.599999999999994
2022-05-11,41.8,32.7,44322.39,0.0,0,18.4,9.33,,100.7695183,2414.96,0.68,62.59,5.44,,37.25
2022-05-12,43.5,33.4,44452.22,0.0,0,15.7,9.15,,100.7695183,2414.96,0.68,62.59,5.44,,38.45
2022-05-13,45.2,32.2,44584.27,0.0,0,19.9,9.72,,100.7695183,2414.96,0.68,62.59,5.44,,38.7
2022-05-14,45.8,35.0,44846.23,0.0,0,16.1,9.47,,100.7695183,2414.96,0.68,62.59,5.44,,40.4
2022-05-15,46.2,35.7,45012.57,0.0,0,15.9,9.24,,100.7695183,2414.96,0.68,62.59,5.44,,40.95
2022-05-16,42.6,36.6,43964.31,0.0,0,26.7,9.29,,100.7695183,2414.96,0.68,62.59,5.44,,39.6
2022-05-17,43.0,35.2,44869.62,0.0,0,13.1,9.18,,100.7695183,2414.96,0.68,62.59,5.44,,39.1
2022-05-18,42.7,33.2,44876.51,0.0,0,20.2,8.9,,100.7695183,2414.96,0.68,62.59,5.44,,37.95
2022-05-19,44.2,34.5,45034.55,0.0,0,11.5,8.99,,100.7695183,2414.96,0.68,62.59,5.44,,39.35
2022-05-20,46.3,36.0,45172.48,0.0,0,22.9,10.44,,100.7695183,2414.96,0.68,62.59,5.44,,41.15
2022-05-21,42.9,30.0,41429.73,1.2,0,46.1,10.27,,100.7695183,2414.96,0.68,62.59,5.44,,36.45
2022-05-22,41.1,31.1,44907.92,0.05,0,26.3,8.67,,100.7695183,2414.96,0.68,62.59,5.44,,36.1
2022-05-23,39.1,25.4,38749.29,27.05,0,31.1,9.77,,100.7695183,2414.96,0.68,62.59,5.44,,32.25
2022-05-24,35.1,24.3,45123.81,0.8,0,30.3,7.77,,100.7695183,2414.96,0.68,62.59,5.44,,29.700000000000003
2022-05-25,36.1,28.4,45190.08,0.0,0,13.7,7.55,,100.7695183,2414.96,0.68,62.59,5.44,,32.25
2022-05-26,39.0,30.6,45406.32,0.0,0,16.6,8.14,,100.7695183,2414.96,0.68,62.59,5.44,,34.8
2022-05-27,42.2,32.4,45409.21,0.1,0,18.5,9.2,,100.7695183,2414.96,0.68,62.59,5.44,,37.3
2022-05-28,43.9,34.0,45271.54,0.0,0,21.3,8.89,,100.7695183,2414.96,0.68,62.59,5.44,,38.95
2022-05-29,44.1,34.1,45780.05,0.0,0,24.3,10.02,,100.7695183,2414.96,0.68,62.59,5.44,,39.1
2022-05-30,43.4,33.6,45804.12,0.0,0,23.5,9.18,,100.7695183,2414.96,0.68,62.59,5.44,,38.5
2022-05-31,41.9,34.0,45903.85,0.0,0,20.6,10.26,,100.7695183,2414.96,0.68,62.59,5.44,,37.95
